url	first_seen	portal	title	company	status
https://jobs.ashbyhq.com/cohere/1f7cc5e6-5f31-40d8-ad49-fe22c98a3ea4	2026-05-07	ashby-api	Member of Technical Staff, Safety for Agents	Cohere	added
https://jobs.ashbyhq.com/cohere/013d4545-8343-40f1-9de5-9fdc0f0dd5bb	2026-05-07	ashby-api	Manager of Technical Staff, Sovereign AI	Cohere	added
https://jobs.ashbyhq.com/cohere/4f9c534b-5e72-4115-8b96-b7a769a2fabd	2026-05-07	ashby-api	Security Officer - Sovereign AI	Cohere	added
https://jobs.ashbyhq.com/cohere/7a420921-b7dc-4341-a134-6fe209615e86	2026-05-07	ashby-api	Engineering Manager, Agentic Platform 	Cohere	added
https://jobs.ashbyhq.com/cohere/52a2b83b-7537-4e88-af7b-e4e9630a96e0	2026-05-07	ashby-api	Forward Deployed Engineer, Infrastructure Specialist (Public Sector)	Cohere	added
https://jobs.ashbyhq.com/sierra/422cb7bb-ab03-447b-808c-6d72f59bbd2f	2026-05-07	ashby-api	Product Manager, Agent Data Platform	Sierra	added
https://jobs.ashbyhq.com/sierra/effd7cd2-8a28-4bae-a3b8-40720ba09717	2026-05-07	ashby-api	Product Manager, Agent Development	Sierra	added
https://jobs.ashbyhq.com/sierra/b7d1dbcd-ca72-472f-b15e-5b4b0f886be0	2026-05-07	ashby-api	Software Engineer, Agent	Sierra	added
https://jobs.ashbyhq.com/sierra/fed8ca9a-0bb7-44ef-a541-0be6a8ae7bba	2026-05-07	ashby-api	Product Manager, Agent Development (German speaking)	Sierra	added
https://jobs.ashbyhq.com/sierra/b3829801-8e0b-4047-8cd8-8a51c87028fd	2026-05-07	ashby-api	Software Engineer, Agent Architecture	Sierra	added
https://jobs.ashbyhq.com/sierra/c56c272f-86e0-43c8-b3eb-6f6b1cec3b36	2026-05-07	ashby-api	Sales Engineer (German speaking)	Sierra	added
https://jobs.ashbyhq.com/sierra/ecbaa355-c644-471a-ac11-07a21ee0c543	2026-05-07	ashby-api	Sales Engineer (French speaking)	Sierra	added
https://jobs.ashbyhq.com/sierra/548eccd8-85c7-4cfa-a145-1c6ba5c17dc2	2026-05-07	ashby-api	Strategist, Agent Development	Sierra	added
https://jobs.ashbyhq.com/sierra/38f06024-4ee9-47d6-a36f-f2791ac1e412	2026-05-07	ashby-api	Product Manager, Agent Development (French speaking)	Sierra	added
https://jobs.ashbyhq.com/sierra/4892f01e-8871-4b32-8963-527f1cf8db5d	2026-05-07	ashby-api	Product Manager, Agent Development (Spanish speaking)	Sierra	added
https://jobs.ashbyhq.com/sierra/39c1ed90-786b-41c6-943e-7c2427f90043	2026-05-07	ashby-api	Enterprise Account Executive, Europe (German speaking)	Sierra	added
https://jobs.ashbyhq.com/sierra/9ebc3a79-82bf-478d-bd98-d473d41bdeaf	2026-05-07	ashby-api	Software Engineer, Agent (German speaking)	Sierra	added
https://jobs.ashbyhq.com/sierra/9d9e7d4a-2a27-4f64-9b1f-d79c5d3f129a	2026-05-07	ashby-api	Software Engineer, Agent (French speaking)	Sierra	added
https://jobs.ashbyhq.com/sierra/aadfc0a0-93f6-454b-9767-c24793fa3eff	2026-05-07	ashby-api	Software Engineer, Agent (Spanish speaking)	Sierra	added
https://jobs.ashbyhq.com/sierra/9f5b273f-1604-4b5b-bbbb-13cf0af35150	2026-05-07	ashby-api	Enterprise Account Executive, Europe (Italian speaking)	Sierra	added
https://jobs.ashbyhq.com/sierra/ef109d91-43de-4f96-94e5-fac6f1d8c8e1	2026-05-07	ashby-api	Sales Director, Spain	Sierra	added
https://jobs.ashbyhq.com/sierra/0ff928f7-cca0-4d2b-ae64-c07277ff5252	2026-05-07	ashby-api	Software Engineer, Agent (New Grad)	Sierra	added
https://jobs.ashbyhq.com/sierra/0c892d11-9f19-4b8d-9c2b-409346c52b7a	2026-05-07	ashby-api	Software Engineer, Agent Data Platform	Sierra	added
https://jobs.ashbyhq.com/sierra/2dee25a0-a0c1-425e-b67a-9d49fc821369	2026-05-07	ashby-api	Agent Engineer, TLM	Sierra	added
https://jobs.ashbyhq.com/sierra/8d46d44c-8294-4807-a6b1-5087f0506a38	2026-05-07	ashby-api	Strategist, Agent Development (Spanish speaking)	Sierra	added
https://jobs.ashbyhq.com/sierra/b1fc320b-d0d2-4ca5-9ce3-2ce8f51cf70e	2026-05-07	ashby-api	Strategist, Agent Development (French speaking)	Sierra	added
https://jobs.ashbyhq.com/sierra/2fdb200f-c5cf-420c-9997-5e5cea6e1e20	2026-05-07	ashby-api	Software Engineer, Agent Builder	Sierra	added
https://jobs.ashbyhq.com/sierra/6207b02d-d334-4000-b84e-2af779171838	2026-05-07	ashby-api	Software Engineer, Agent (Italian speaking)	Sierra	added
https://jobs.ashbyhq.com/sierra/9dc1651d-43e9-4970-a757-a5223cef1c4d	2026-05-07	ashby-api	Product Manager, Agent Development (Arabic speaking)	Sierra	added
https://jobs.ashbyhq.com/sierra/1045b1db-228b-40df-97d8-a8f9371d35bd	2026-05-07	ashby-api	Strategist, Agent Development (German speaking)	Sierra	added
https://jobs.ashbyhq.com/sierra/034c2c56-357f-4ed2-9da7-f4d36a999385	2026-05-07	ashby-api	Strategist, Agent Development (Arabic speaking)	Sierra	added
https://jobs.ashbyhq.com/sierra/edf44ab4-538b-4e65-b93c-392c950b9fe6	2026-05-07	ashby-api	Product Manager, Agent Development 	Sierra	added
https://jobs.ashbyhq.com/sierra/2e07f536-bbaa-4cc0-957a-774ddf99de64	2026-05-07	ashby-api	Product Manager, Agent Development (Italian speaking)	Sierra	added
https://jobs.ashbyhq.com/sierra/ce463311-0c6c-43d9-ab79-dd751743104f	2026-05-07	ashby-api	Software Engineer, Agent (Arabic speaking)	Sierra	added
https://jobs.ashbyhq.com/sierra/fe103c28-bc7e-433e-ad82-90a1655cba32	2026-05-07	ashby-api	Enterprise Account Executive, Europe (Arabic speaking)	Sierra	added
https://jobs.ashbyhq.com/sierra/0e73be8d-e05f-4c47-aa74-416b2984334c	2026-05-07	ashby-api	Strategist, Agent Development (Italian speaking)	Sierra	added
https://jobs.ashbyhq.com/sierra/44120ba5-4cf7-48a1-86af-7981c41c179e	2026-05-07	ashby-api	Strategist, Agent Development 	Sierra	added
https://jobs.ashbyhq.com/sierra/10d2e2f1-6657-40c9-b6fb-6999c76df6cf	2026-05-07	ashby-api	Product Manager, Agent SDK	Sierra	added
https://jobs.ashbyhq.com/sierra/1a0e307f-7f02-4971-820c-a244ad909617	2026-05-07	ashby-api	Agent Experience Designer, Voice (Multilingual)	Sierra	added
https://jobs.ashbyhq.com/sierra/e296cc07-99ca-4ec0-a826-8bdcd168fa15	2026-05-07	ashby-api	Integrated Campaign Marketer	Sierra	added
https://jobs.ashbyhq.com/sierra/2a76bb97-2719-413c-94ad-775553e63abd	2026-05-07	ashby-api	Strategist, Agent Development - Financial Services	Sierra	added
https://jobs.ashbyhq.com/sierra/ebe951fb-8e8d-4bff-a499-e19010018f3b	2026-05-07	ashby-api	Strategist, Agent Development - Healthcare	Sierra	added
https://jobs.ashbyhq.com/sierra/eb3ee157-3d2a-412a-88a2-e2cfc5647a66	2026-05-07	ashby-api	Software Engineer, Agent - Healthcare	Sierra	added
https://jobs.ashbyhq.com/sierra/85e1d0f9-e0d5-4a82-9b30-fa4372e32872	2026-05-07	ashby-api	GTM Operations Analyst, Agent Development	Sierra	added
https://jobs.ashbyhq.com/sierra/65eb2c63-c936-4e8e-87e7-ea080dcdca73	2026-05-07	ashby-api	Product Manager, Agent Development - Healthcare	Sierra	added
https://jobs.ashbyhq.com/sierra/39355227-d7a2-4066-b930-2bf2eeebc20c	2026-05-07	ashby-api	Sales Engineer (Spain)	Sierra	added
https://jobs.ashbyhq.com/sierra/0c66e8ed-1c18-4b64-ad27-a522a866b6e1	2026-05-07	ashby-api	Product Manager, Voice	Sierra	added
https://jobs.ashbyhq.com/sierra/5aaa2eeb-92bc-4b0a-901e-8e091eff819e	2026-05-07	ashby-api	Product Manager, Agent Studio	Sierra	added
https://jobs.ashbyhq.com/sierra/22ba107d-de01-4aa3-98fc-838cccad760c	2026-05-07	ashby-api	Product Manager, Ghostwriter	Sierra	added
https://jobs.ashbyhq.com/sierra/b8a89b9a-70a1-4e47-874c-41542d1bc60a	2026-05-07	ashby-api	Software Engineer, Agent (Korean Speaking)	Sierra	added
https://jobs.ashbyhq.com/sierra/1162dcd2-b181-49d5-9316-342cd68acbed	2026-05-07	ashby-api	Software Engineer, Agent (Thai Speaking)	Sierra	added
https://jobs.ashbyhq.com/sierra/a4541730-ae7f-4771-b3e9-7f9da6cc5d23	2026-05-07	ashby-api	Software Engineer, Agent (Cantonese Speaking)	Sierra	added
https://jobs.ashbyhq.com/sierra/d9c0aa93-e35d-4752-9cef-4c39dcad5365	2026-05-07	ashby-api	Forward Deployed Infrastructure Engineer	Sierra	added
https://jobs.ashbyhq.com/sierra/1e052261-0c89-4ccb-abfa-3820a1596a6e	2026-05-07	ashby-api	Product Manager, Infrastructure	Sierra	added
https://jobs.ashbyhq.com/pinecone/7261adcb-026d-4552-8f89-7a46156c40c5	2026-05-07	ashby-api	Staff/Principal Product Manager, Database	Pinecone	added
https://job-boards.greenhouse.io/later/jobs/8366766002	2026-05-07	greenhouse-api	 Domain Architect	Later	added
https://job-boards.greenhouse.io/later/jobs/8366757002	2026-05-07	greenhouse-api	Domain Architect	Later	added
https://job-boards.greenhouse.io/later/jobs/8531688002	2026-05-07	greenhouse-api	 ML Infrastructure Engineer	Later	added
https://job-boards.greenhouse.io/later/jobs/8531689002	2026-05-07	greenhouse-api	ML Infrastructure Engineer	Later	added
https://job-boards.greenhouse.io/later/jobs/8486147002	2026-05-07	greenhouse-api	Retail Media Strategist (Walmart Connect) - Freelance Contractor	Later	added
https://job-boards.greenhouse.io/later/jobs/8350790002	2026-05-07	greenhouse-api	Senior Paid Media Manager (Social)	Later	added
https://job-boards.greenhouse.io/later/jobs/8366838002	2026-05-07	greenhouse-api	Staff Engineer (Campaign)	Later	added
https://jobs.ashbyhq.com/zapier/de99b0f0-bdb9-4969-a9c5-a5d0bc2722b2	2026-05-07	ashby-api	Sr. Director, Engineering - Applied AI	Zapier	added
https://jobs.ashbyhq.com/zapier/45b2c110-f8e0-497a-914c-72fddf447ed0	2026-05-07	ashby-api	Automation Strategist (Customer Success)	Zapier	added
https://jobs.ashbyhq.com/zapier/38434b88-086c-424b-8d18-8d006e0b71b8	2026-05-07	ashby-api	Sr. Applied AI Engineer	Zapier	added
https://careers.hootsuite.com/job/?gh_jid=7800234	2026-05-07	greenhouse-api	Associate Product Manager	Hootsuite	added
https://careers.hootsuite.com/job/?gh_jid=7784300	2026-05-07	greenhouse-api	Principal Solutions Architect	Hootsuite	added
https://careers.hootsuite.com/job/?gh_jid=7761293	2026-05-07	greenhouse-api	Senior Customer Success Manager (French-speaking)	Hootsuite	added
https://jobs.ashbyhq.com/glacis-ai/feea2cb6-60db-4afa-8358-ba17d05d1cd5	2026-05-07	ashby-api	Founding Software Engineer - Agentic AI (Remote)	Glacis AI	added
https://jobs.ashbyhq.com/glacis-ai/796efc69-0c03-45d9-9f54-f3de7bbccde9	2026-05-07	ashby-api	Founding Software Engineer - Agentic AI (On-site)	Glacis AI	added
https://jobs.ashbyhq.com/klue/945251b8-ecf0-47da-a04c-e3697445e4a7	2026-05-07	ashby-api	Senior Software Engineer, AI (Agents)	Klue	added
https://jobs.ashbyhq.com/klue/2fdcccfe-6520-4536-a7f3-3acf79829784	2026-05-07	ashby-api	Senior Software Engineer, AI	Klue	added
https://jobs.ashbyhq.com/klue/98227b52-ff84-440e-a14c-5ad3888f1d10	2026-05-07	ashby-api	Software Engineer, AI	Klue	added
https://jobs.ashbyhq.com/klue/e81397a4-adf9-4efb-b664-ba9fcca9bf6c	2026-05-07	ashby-api	Marketing Automation Manager	Klue	added
https://jobs.ashbyhq.com/langchain/afb91b9b-46d5-4c9d-aa84-a4f1a3f74263	2026-05-07	ashby-api	Senior Frontend Engineer, AI Observability & Evals Platform 	LangChain	added
https://jobs.ashbyhq.com/langchain/e1263bfe-b638-4019-b4d5-0aacca93b2b3	2026-05-07	ashby-api	Software Engineering Manager, AI Observability & Evals Platform (New York, NY)	LangChain	added
https://jobs.ashbyhq.com/langchain/a03b3e54-495d-4960-aee7-0194a3cef57d	2026-05-07	ashby-api	Senior Fullstack Engineer,  AI Observability & Evals Platform 	LangChain	added
https://jobs.ashbyhq.com/langchain/ddf92275-1cc3-49c0-9f25-e8ded43b07f6	2026-05-07	ashby-api	FullStack Engineer,  AI Observability & Evals Platform (LangSmith)	LangChain	added
https://jobs.ashbyhq.com/langchain/f07c1416-f126-4925-8606-5dd7c5a90f6f	2026-05-07	ashby-api	Senior Backend Software Engineer, AI Observability & Evals Platform (LangSmith)	LangChain	added
https://jobs.ashbyhq.com/langchain/c75915ba-a32b-4e17-873d-19b47564170d	2026-05-07	ashby-api	Fullstack Software Engineer, Applied AI	LangChain	added
https://jobs.ashbyhq.com/langchain/671f9372-8646-4f6a-a473-61bfa7cafa4b	2026-05-07	ashby-api	Deployed Engineer (Amsterdam)	LangChain	added
https://jobs.ashbyhq.com/langchain/27af5f96-b287-4bcc-8679-f96686dc7c8d	2026-05-07	ashby-api	Product Manager, LangSmith	LangChain	added
https://jobs.ashbyhq.com/langchain/650a8598-2b20-40b8-a4d7-4a9196fe3609	2026-05-07	ashby-api	Deployed Engineer (Sydney)	LangChain	added
https://jobs.ashbyhq.com/langchain/e12d7176-8b9f-438a-8f3b-0cbbffab9c5c	2026-05-07	ashby-api	Solutions Architect (San Francisco)	LangChain	added
https://jobs.ashbyhq.com/langchain/c9c70de7-c162-46c5-a784-e5a45ff24061	2026-05-07	ashby-api	Director, Deployed Engineering - Central	LangChain	added
https://jobs.ashbyhq.com/langchain/5f5f8239-603c-47ca-a1ee-5a7ed34b502d	2026-05-07	ashby-api	Deployed Engineer (UK)	LangChain	added
https://jobs.ashbyhq.com/langchain/e773649c-4ea7-47c2-9987-74d525474e82	2026-05-07	ashby-api	Deployed Engineer (Bay Area)	LangChain	added
https://jobs.ashbyhq.com/langchain/25d40647-c821-46ff-bf25-bacf21fa38b5	2026-05-07	ashby-api	Deployed Engineer (NYC)	LangChain	added
https://jobs.ashbyhq.com/langchain/937e131f-1055-4f1f-bd8a-f036e4ba0666	2026-05-07	ashby-api	Deployed Engineer (Austin)	LangChain	added
https://jobs.ashbyhq.com/langchain/58edb2a9-a1b7-4b10-86a4-4bf6957cc6f4	2026-05-07	ashby-api	Deployed Engineer (Toronto)	LangChain	added
https://jobs.ashbyhq.com/langchain/1b28dcf7-04c1-4bc1-9e16-d288ce634cd2	2026-05-07	ashby-api	Customer Engineer (Amsterdam)	LangChain	added
https://jobs.ashbyhq.com/langchain/a16d58f7-e210-495c-9e6f-82222267de3a	2026-05-07	ashby-api	Customer Engineer (London) 	LangChain	added
https://jobs.ashbyhq.com/langchain/33f6d721-f75f-4fcc-8df9-e2a13c018e1c	2026-05-07	ashby-api	Software Engineering Manager, AI Observability & Evals Platform (San Francisco, CA)	LangChain	added
https://jobs.ashbyhq.com/langchain/32c6fe13-76e0-49a2-849d-991014416987	2026-05-07	ashby-api	GTM Engineer	LangChain	added
https://jobs.ashbyhq.com/langchain/dea6e10a-5cc8-4956-85b4-1ca88b8c0a95	2026-05-07	ashby-api	Deployed Engineer (Las Vegas)	LangChain	added
https://jobs.ashbyhq.com/langchain/8b533cc4-6654-44b4-b3fc-004def2a9927	2026-05-07	ashby-api	Deployed Engineer (Dallas)	LangChain	added
https://jobs.ashbyhq.com/langchain/3f793a73-9b0d-456b-9a7c-16441e3e6e69	2026-05-07	ashby-api	Deployed Engineer (Denver)	LangChain	added
https://jobs.ashbyhq.com/langchain/31ff2b5b-d5c5-443e-bf11-ef02481df579	2026-05-07	ashby-api	Deployed Engineer (Germany)	LangChain	added
https://jobs.ashbyhq.com/langchain/31483b31-68c5-4603-8a84-0051634100c0	2026-05-07	ashby-api	Deployed Engineer (Stockholm)	LangChain	added
https://jobs.ashbyhq.com/langchain/fc868832-3865-4f4a-8222-33422a7d3d96	2026-05-07	ashby-api	Solutions Architect (Amsterdam)	LangChain	added
https://jobs.ashbyhq.com/langchain/34083fce-1e80-4595-9ce9-76387b735c70	2026-05-07	ashby-api	Deployed Engineer (Boston)	LangChain	added
https://jobs.ashbyhq.com/langchain/faeb56fd-e7d6-47d6-babe-e35315969206	2026-05-07	ashby-api	Solutions Architect (London)	LangChain	added
https://jobs.ashbyhq.com/langchain/3e31c750-67f2-4d3d-ac29-48a2b57cf4bd	2026-05-07	ashby-api	Deployed Engineer (Atlanta)	LangChain	added
https://jobs.ashbyhq.com/langchain/f71210f9-12e1-4726-88b9-ebafa194d5b2	2026-05-07	ashby-api	Solutions Architect (NYC)	LangChain	added
https://jobs.ashbyhq.com/langchain/da7cbabd-ceed-4d7d-ae25-f226cac0c1c1	2026-05-07	ashby-api	Solutions Architect (Austin)	LangChain	added
https://jobs.ashbyhq.com/langchain/933a41a3-43ca-44de-a0ae-f541149151b7	2026-05-07	ashby-api	Solutions Architect (Dallas)	LangChain	added
https://jobs.ashbyhq.com/langchain/38947013-3d0c-4257-aa58-ab8fe247ea3e	2026-05-07	ashby-api	Deployed Engineer (Chicago)	LangChain	added
https://jobs.ashbyhq.com/langchain/86d0df4d-e000-403d-aca8-ee6896aa5420	2026-05-07	ashby-api	Deployed Engineer (San Diego)	LangChain	added
https://jobs.ashbyhq.com/langchain/2d920c9c-abf2-4c46-a01b-03e61a03c8e6	2026-05-07	ashby-api	Deployed Engineer (Los Angeles)	LangChain	added
https://jobs.ashbyhq.com/langchain/d7454c6d-7025-4e46-befc-e23bedd8f452	2026-05-07	ashby-api	Deployed Engineer (Charlotte)	LangChain	added
https://jobs.ashbyhq.com/langchain/733417d6-7b74-4260-95d9-3cabf85ce0b8	2026-05-07	ashby-api	Deployed Engineer (Raleigh)	LangChain	added
https://jobs.ashbyhq.com/langchain/7ed7ca6f-2b4a-4dcd-8c14-c0f85fcf9ae2	2026-05-07	ashby-api	Deployed Engineer (Seattle)	LangChain	added
https://jobs.ashbyhq.com/langchain/c0706500-4575-4150-88a7-e189ecb96d60	2026-05-07	ashby-api	Product Marketing - Agent Infrastructure	LangChain	added
https://jobs.ashbyhq.com/langchain/0a5dd30c-6da1-4095-bd96-b16f27eeb333	2026-05-07	ashby-api	Solutions Architect (Remote)	LangChain	added
https://jobs.ashbyhq.com/langchain/2a1f67e3-7509-4c92-9ec8-2e645d00c3eb	2026-05-07	ashby-api	Deployed Engineer (Phoenix)	LangChain	added
https://jobs.ashbyhq.com/langchain/91bb582c-fe9a-4651-9e9f-cdb452ec6532	2026-05-07	ashby-api	Deployed Engineer (Salt Lake City)	LangChain	added
https://jobs.ashbyhq.com/langchain/b8dead31-212a-4b92-82a7-c42df16ae877	2026-05-07	ashby-api	Customer Engineer (West Coast)	LangChain	added
https://jobs.ashbyhq.com/langchain/c02afa2f-5544-411d-a4e2-8bdc199b0c53	2026-05-07	ashby-api	Deployed Engineer (Singapore)	LangChain	added
https://jobs.ashbyhq.com/attio/d48617ff-be9b-41cd-aff7-3ad2f826ca74	2026-05-07	ashby-api	Solutions Engineer [Pre and Post-Sales] - Mid-Market	Attio	added
https://jobs.ashbyhq.com/attio/ce226be1-8237-41ce-b5ca-97c18d3ca8e6	2026-05-07	ashby-api	Solutions Engineer [Pre and Post-Sales] - SMB	Attio	added
https://jobs.ashbyhq.com/attio/c05a61a4-ae7c-4d93-a920-08d60c7448ad	2026-05-07	ashby-api	Senior Platform Engineer 	Attio	added
https://jobs.ashbyhq.com/AlephAlpha/2faca6ec-69bd-4e04-b055-05f24ddf0f4d	2026-05-07	ashby-api	Senior Performance Engineer- Pretraining (f/m/d)	Aleph Alpha	added
https://jobs.ashbyhq.com/AlephAlpha/af5ac8a9-31a7-4017-9cd9-0a8b360ad937	2026-05-07	ashby-api	Senior AI Engineer – Pre-training Data (f/m/d) 	Aleph Alpha	added
https://jobs.ashbyhq.com/AlephAlpha/ed326a0a-1cab-425a-b9c1-ae617d6d1cce	2026-05-07	ashby-api	Senior AI Researcher- Reinforcement learning (f/m/d)	Aleph Alpha	added
https://jobs.ashbyhq.com/AlephAlpha/0628691f-7d3e-416d-9358-3b55859e1bbb	2026-05-07	ashby-api	Senior AI Researcher - Pre-training Data	Aleph Alpha	added
https://jobs.ashbyhq.com/AlephAlpha/80dc6ee6-dece-4d4b-9906-ea930338f245	2026-05-07	ashby-api	Senior AI Researcher - Pre-training (f/m/d)	Aleph Alpha	added
https://jobs.ashbyhq.com/AlephAlpha/1963147c-dc27-416e-b432-065295733bef	2026-05-07	ashby-api	Senior AI Software Engineer - Model Evaluation (f/m/d)	Aleph Alpha	added
https://jobs.ashbyhq.com/DeepL/12bb7bfb-a4e9-41a5-98bd-2409365b6a5e	2026-05-07	ashby-api	Senior Salesforce Engineer (AI Enabled)	DeepL	added
https://jobs.ashbyhq.com/DeepL/dc59654e-c78d-4ef9-b99d-a961b86ba5c3	2026-05-07	ashby-api	Account Executive - Enterprise (Kansai) 関西担当営業	DeepL	added
https://jobs.ashbyhq.com/DeepL/0bbe4145-f05c-4c60-92d8-a8f80113657f	2026-05-07	ashby-api	Senior Salesforce Platform Analyst (AI Enabled) 	DeepL	added
https://job-boards.greenhouse.io/blackforestlabs/jobs/4132230008	2026-05-07	greenhouse-api	Member of Technical Staff - ML Infrastructure Engineer	Black Forest Labs	added
https://job-boards.greenhouse.io/blackforestlabs/jobs/5193512008	2026-05-07	greenhouse-api	Member of Technical Staff - Post Training	Black Forest Labs	added
https://job-boards.greenhouse.io/blackforestlabs/jobs/5193508008	2026-05-07	greenhouse-api	Member of Technical Staff - Pretraining	Black Forest Labs	added
https://job-boards.greenhouse.io/blackforestlabs/jobs/4642947008	2026-05-07	greenhouse-api	Senior Solutions Architect  	Black Forest Labs	added
https://helsing.ai/jobs/4334849101?gh_jid=4334849101	2026-05-07	greenhouse-api	AI Research Engineer - AI Safety	Helsing	added
https://helsing.ai/jobs/4334842101?gh_jid=4334842101	2026-05-07	greenhouse-api	AI Research Engineer -  Computer Vision	Helsing	added
https://helsing.ai/jobs/4766708101?gh_jid=4766708101	2026-05-07	greenhouse-api	AI Research Engineer - Foundation Models	Helsing	added
https://helsing.ai/jobs/4778869101?gh_jid=4778869101	2026-05-07	greenhouse-api	AI Research Engineer - ML Engineering	Helsing	added
https://helsing.ai/jobs/4676357101?gh_jid=4676357101	2026-05-07	greenhouse-api	AI Research Engineer - Reinforcement Learning	Helsing	added
https://helsing.ai/jobs/4423924101?gh_jid=4423924101	2026-05-07	greenhouse-api	AI Research Engineer - Robotics	Helsing	added
https://helsing.ai/jobs/4372802101?gh_jid=4372802101	2026-05-07	greenhouse-api	AI Research Engineer - Signal Processing	Helsing	added
https://helsing.ai/jobs/4312517101?gh_jid=4312517101	2026-05-07	greenhouse-api	AI Working Student - Computer Vision	Helsing	added
https://helsing.ai/jobs/4848980101?gh_jid=4848980101	2026-05-07	greenhouse-api	Associate Programme Manager - Air Defence	Helsing	added
https://helsing.ai/jobs/4516967101?gh_jid=4516967101	2026-05-07	greenhouse-api	Deployed AI Engineer	Helsing	added
https://helsing.ai/jobs/4790417101?gh_jid=4790417101	2026-05-07	greenhouse-api	Product Manager - Development, Testing & Validation Platform	Helsing	added
https://helsing.ai/jobs/4785352101?gh_jid=4785352101	2026-05-07	greenhouse-api	Product Manager - Space	Helsing	added
https://helsing.ai/jobs/4849032101?gh_jid=4849032101	2026-05-07	greenhouse-api	Senior Programme Manager - Air Defence	Helsing	added
https://helsing.ai/jobs/4741565101?gh_jid=4741565101	2026-05-07	greenhouse-api	Software Engineer - Airborne Mission Systems	Helsing	added
https://helsing.ai/jobs/4741571101?gh_jid=4741571101	2026-05-07	greenhouse-api	Software Engineer - Autonomous Air Systems	Helsing	added
https://helsing.ai/jobs/4741219101?gh_jid=4741219101	2026-05-07	greenhouse-api	Software Engineer - Autonomous Air System V&V	Helsing	added
https://helsing.ai/jobs/4741224101?gh_jid=4741224101	2026-05-07	greenhouse-api	Software Engineer - Frontend Autonomous Air System V&V	Helsing	added
https://helsing.ai/jobs/4741242101?gh_jid=4741242101	2026-05-07	greenhouse-api	Software Engineer - Ground to Air HMI	Helsing	added
https://helsing.ai/jobs/4851120101?gh_jid=4851120101	2026-05-07	greenhouse-api	Supply Chain Manager	Helsing	added
https://helsing.ai/jobs/4787205101?gh_jid=4787205101	2026-05-07	greenhouse-api	Systems Engineer - Command and Control (Air)	Helsing	added
https://job-boards.greenhouse.io/celonis/jobs/7493307003?gh_jid=7493307003	2026-05-07	greenhouse-api	Account Executive - Retail	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7681593003?gh_jid=7681593003	2026-05-07	greenhouse-api	Applied AI Engineer	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7711782003?gh_jid=7711782003	2026-05-07	greenhouse-api	Applied Engineer (Solution Consultant) - Supply Chain	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7662738003?gh_jid=7662738003	2026-05-07	greenhouse-api	Associate Applied AI Engineer (APAC) - Orbit Program	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7662718003?gh_jid=7662718003	2026-05-07	greenhouse-api	Associate Applied AI Engineer (Japan) - Orbit Program	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7669112003?gh_jid=7669112003	2026-05-07	greenhouse-api	Associate Applied AI Engineer (Madrid/Spain) - Orbit Program	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7627647003?gh_jid=7627647003	2026-05-07	greenhouse-api	Associate Value Engineer (AI-Driven Data Science & Analytics) - Orbit Program	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7722853003?gh_jid=7722853003	2026-05-07	greenhouse-api	Client Account Lead - AI-Driven Transformation & Process Intelligence	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7718201003?gh_jid=7718201003	2026-05-07	greenhouse-api	Client Account Lead - Strategy Transformation	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7696087003?gh_jid=7696087003	2026-05-07	greenhouse-api	Client Engagement Partner - AI-Driven Transformation & Process Intelligence	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7714520003?gh_jid=7714520003	2026-05-07	greenhouse-api	Client Value Partner - AI-Driven Transformation & Process Intelligence	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7669258003?gh_jid=7669258003	2026-05-07	greenhouse-api	Client Value Partner (CVP) - AI-Driven Transformation & Process Intelligence	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7610416003?gh_jid=7610416003	2026-05-07	greenhouse-api	Field CTO - AI & Enterprise Modernization	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7610415003?gh_jid=7610415003	2026-05-07	greenhouse-api	Field CTO - AI & Enterprise Modernization 	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/6313846003?gh_jid=6313846003	2026-05-07	greenhouse-api	Head of Industry - Banking 	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/6313860003?gh_jid=6313860003	2026-05-07	greenhouse-api	Head of Industry - Retail & CPG	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/6313858003?gh_jid=6313858003	2026-05-07	greenhouse-api	Head of Industry - Retail & CPG 	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/6647584003?gh_jid=6647584003	2026-05-07	greenhouse-api	Lead AI Consultant	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/6320587003?gh_jid=6320587003	2026-05-07	greenhouse-api	Lead AI Deployment Architect	Celonis	added
